      1.00000  2.21600e-19
      1.00900  2.76433e-19
      1.01900  3.59333e-19
      1.02800  4.82333e-19
      1.03800  6.42667e-19
      1.04700  7.82000e-19
      1.05700  8.05333e-19
      1.06700  7.17000e-19
      1.07600  6.03000e-19
      1.08600  5.11333e-19
      1.09600  4.48333e-19
      1.10700  4.08667e-19
      1.11700  3.85000e-19
      1.12700  3.73667e-19
      1.13800  3.71667e-19
      1.14800  3.77667e-19
      1.15900  3.91333e-19
      1.16900  4.12667e-19
      1.18000  4.42667e-19
      1.19100  4.82333e-19
      1.20200  5.33333e-19
      1.21300  5.95667e-19
      1.22500  6.68667e-19
      1.23600  7.46667e-19
      1.24700  8.19667e-19
      1.25900  8.75333e-19
      1.27100  9.03667e-19
      1.28200  9.03333e-19
      1.29400  8.80667e-19
      1.30600  8.46333e-19
      1.31800  8.08667e-19
      1.33000  7.72667e-19
      1.34300  7.41333e-19
      1.35500  7.15667e-19
      1.36800  6.95333e-19
      1.38000  6.80000e-19
      1.39300  6.68667e-19
      1.40600  6.61000e-19
      1.41900  6.56333e-19
      1.43200  6.54333e-19
      1.44500  6.54667e-19
      1.45900  6.57000e-19
      1.47200  6.60667e-19
      1.48600  6.66000e-19
      1.50000  6.72333e-19
      1.51400  6.80000e-19
      1.52800  6.88333e-19
      1.54200  6.98000e-19
      1.55600  7.08000e-19
      1.57000  7.19000e-19
      1.58500  7.30667e-19
      1.60000  7.42667e-19
      1.61400  7.55000e-19
      1.62900  7.68000e-19
      1.64400  7.81333e-19
      1.66000  7.94667e-19
      1.67500  8.08333e-19
      1.69000  8.22000e-19
      1.70600  8.35333e-19
      1.72200  8.48667e-19
      1.73800  8.61333e-19
      1.75400  8.73333e-19
      1.77000  8.83667e-19
      1.78600  8.92333e-19
      1.80300  8.98333e-19
      1.82000  9.00667e-19
      1.83700  8.98667e-19
      1.85400  8.92333e-19
      1.87100  8.83667e-19
      1.88800  8.78667e-19
      1.90500  8.84333e-19
      1.92300  9.06000e-19
      1.94100  9.42000e-19
      1.95900  9.85667e-19
      1.97700  1.03133e-18
      1.99500  1.07567e-18
      2.01400  1.11733e-18
      2.03200  1.15600e-18
      2.05100  1.19267e-18
      2.07000  1.22767e-18
      2.08900  1.26100e-18
      2.10900  1.29367e-18
      2.12800  1.32533e-18
      2.14800  1.35700e-18
      2.16800  1.38800e-18
      2.18800  1.41900e-18
      2.20800  1.45000e-18
      2.22800  1.48133e-18
      2.24900  1.51267e-18
      2.27000  1.54434e-18
      2.29100  1.57667e-18
      2.31200  1.60900e-18
      2.33300  1.64200e-18
      2.35500  1.67567e-18
      2.37700  1.70967e-18
      2.39900  1.74467e-18
      2.42100  1.78001e-18
      2.44300  1.81634e-18
      2.46600  1.85334e-18
      2.48900  1.89101e-18
      2.51200  1.92935e-18
      2.53500  1.96868e-18
      2.55900  2.00868e-18
      2.58200  2.04969e-18
      2.60600  2.09202e-18
      2.63000  2.13536e-18
      2.65500  2.18037e-18
      2.67900  2.22704e-18
      2.70400  2.27571e-18
      2.72900  2.32639e-18
      2.75400  2.38006e-18
      2.78000  2.43641e-18
      2.80500  2.49675e-18
      2.83100  2.56210e-18
      2.85800  2.63278e-18
      2.88400  2.71114e-18
      2.91100  2.79882e-18
      2.93800  2.89952e-18
      2.96500  3.01688e-18
      2.99200  3.15825e-18
      3.02000  3.33363e-18
      3.04800  3.56035e-18
      3.07600  3.86375e-18
      3.10500  4.30051e-18
      3.13300  4.96730e-18
      3.16200  6.08415e-18
      3.19200  8.18782e-18
      3.22100  1.29385e-17
      3.25100  2.73240e-17
      3.28100  9.65149e-17
      3.31100  1.42724e-16
      3.34200  3.81409e-17
      3.37300  1.69374e-17
      3.40400  1.05264e-17
      3.43600  7.84941e-18
      3.46700  6.50269e-18
      3.49900  5.74944e-18
      3.53200  5.29627e-18
      3.56500  5.00984e-18
      3.59700  4.83013e-18
      3.63100  4.71714e-18
      3.66400  4.64754e-18
      3.69800  4.61466e-18
      3.73300  4.60185e-18
      3.76700  4.60910e-18
      3.80200  4.63309e-18
      3.83700  4.66383e-18
      3.87300  4.70799e-18
      3.90800  4.76225e-18
      3.94500  4.82328e-18
      3.98100  4.89110e-18
      4.01800  4.96572e-18
      4.05500  5.04382e-18
      4.09300  5.13208e-18
      4.13000  5.22386e-18
      4.16900  5.32584e-18
      4.20700  5.43138e-18
      4.24600  5.54384e-18
      4.28500  5.66325e-18
      4.32500  5.78964e-18
      4.36500  5.92638e-18
      4.40600  6.07020e-18
      4.44600  6.22443e-18
      4.48700  6.39257e-18
      4.52900  6.57123e-18
      4.57100  6.76390e-18
      4.61300  6.97400e-18
      4.65600  7.20163e-18
      4.69900  7.45363e-18
      4.74200  7.73017e-18
      4.78600  8.03817e-18
      4.83100  8.39127e-18
      4.87500  8.79663e-18
      4.92000  9.27823e-18
      4.96600  9.86383e-18
      5.01200  1.06120e-17
      5.05800  1.16328e-17
      5.10500  1.31402e-17
      5.15200  1.56097e-17
      5.20000  1.98300e-17
      5.24800  2.53160e-17
      5.29700  2.62263e-17
      5.34600  2.28490e-17
      5.39500  2.08613e-17
      5.44500  2.08890e-17
      5.49500  2.25773e-17
      5.54600  2.62063e-17
      5.59800  3.29273e-17
      5.64900  4.38653e-17
      5.70200  5.27270e-17
      5.75400  4.95923e-17
      5.80800  4.47477e-17
      5.86100  4.49470e-17
      5.91600  5.03783e-17
      5.97000  6.21600e-17
      6.02600  8.45133e-17
      6.08100  1.28710e-16
      6.13800  2.19170e-16
      6.19400  3.56763e-16
      6.25200  3.57067e-16
      6.31000  2.32527e-16
      6.36800  1.54640e-16
      6.42700  1.20103e-16
      6.48600  1.07613e-16
      6.54600  1.06950e-16
      6.60700  1.12503e-16
      6.66800  1.19123e-16
      6.73000  1.22510e-16
      6.79200  1.22480e-16
      6.85500  1.22537e-16
      6.91800  1.25727e-16
      6.98200  1.33520e-16
      7.04700  1.46517e-16
      7.11200  1.65227e-16
      7.17800  1.90283e-16
      7.24400  2.23037e-16
      7.31100  2.66067e-16
      7.37900  3.25200e-16
      7.44700  4.10867e-16
      7.51600  5.28267e-16
      7.58600  6.36400e-16
      7.65600  6.62000e-16
      7.72700  6.50067e-16
      7.79800  6.54300e-16
      7.87000  6.28133e-16
      7.94300  5.39200e-16
      8.01700  4.33467e-16
      8.09100  3.51867e-16
      8.16600  3.00500e-16
      8.24100  2.73933e-16
      8.31800  2.64267e-16
      8.39500  2.67400e-16
      8.47200  2.91667e-16
      8.55100  3.38033e-16
      8.63000  3.48967e-16
      8.71000  2.87333e-16
      8.79000  2.19800e-16
      8.87200  1.75300e-16
      8.95400  1.48197e-16
      9.03600  1.31173e-16
      9.12000  1.20000e-16
      9.20400  1.12420e-16
      9.29000  1.07133e-16
      9.37600  1.03430e-16
      9.46200  1.00810e-16
      9.55000  9.90167e-17
      9.63800  9.79467e-17
      9.72700  9.74467e-17
      9.81700  9.75067e-17
      9.90800  9.81600e-17
      10.0000  9.93667e-17
      10.0900  1.01173e-16
      10.1900  1.03650e-16
      10.2800  1.06947e-16
      10.3800  1.11223e-16
      10.4700  1.16950e-16
      10.5700  1.25150e-16
      10.6700  1.37167e-16
      10.7600  1.51067e-16
      10.8600  1.74067e-16
      10.9600  2.17133e-16
      11.0700  3.09967e-16
      11.1700  5.88233e-16
      11.2700  8.30300e-16
      11.3800  6.31900e-16
      11.4800  4.49767e-16
      11.5900  3.39433e-16
      11.6900  3.03333e-16
      11.8000  3.12267e-16
      11.9100  3.43667e-16
      12.0200  3.57000e-16
      12.1300  3.37700e-16
      12.2500  3.24633e-16
      12.3600  3.44567e-16
      12.4700  4.01300e-16
      12.5900  4.56333e-16
      12.7100  4.31533e-16
      12.8200  3.55033e-16
      12.9400  2.94733e-16
      13.0600  2.62133e-16
      13.1800  2.51267e-16
      13.3000  2.57867e-16
      13.4300  2.71233e-16
      13.5500  2.64833e-16
      13.6800  2.40533e-16
      13.8000  2.21567e-16
      13.9300  2.13567e-16
      14.0600  2.17000e-16
      14.1900  2.24500e-16
      14.3200  2.12633e-16
      14.4500  2.02600e-16
      14.5900  1.99167e-16
      14.7200  1.98833e-16
      14.8600  2.00067e-16
      15.0000  2.02133e-16
      15.1400  2.04900e-16
      15.2800  2.08267e-16
      15.4200  2.12300e-16
      15.5600  2.17167e-16
      15.7000  2.23400e-16
      15.8500  2.32100e-16
      16.0000  2.40033e-16
      16.1400  2.51333e-16
      16.2900  2.78933e-16
      16.4400  3.42167e-16
      16.6000  3.09200e-16
      16.7500  3.08367e-16
      16.9000  3.20867e-16
