      1.00000  2.15900e-19
      1.00900  2.69500e-19
      1.01900  3.50500e-19
      1.02800  4.70900e-19
      1.03800  6.27700e-19
      1.04700  7.63900e-19
      1.05700  7.86700e-19
      1.06700  7.00200e-19
      1.07600  5.88300e-19
      1.08600  4.98500e-19
      1.09600  4.37000e-19
      1.10700  3.97900e-19
      1.11700  3.74900e-19
      1.12700  3.63700e-19
      1.13800  3.61600e-19
      1.14800  3.67400e-19
      1.15900  3.80500e-19
      1.16900  4.01200e-19
      1.18000  4.30300e-19
      1.19100  4.69000e-19
      1.20200  5.18500e-19
      1.21300  5.79400e-19
      1.22500  6.50300e-19
      1.23600  7.26300e-19
      1.24700  7.97500e-19
      1.25900  8.51500e-19
      1.27100  8.78900e-19
      1.28200  8.78200e-19
      1.29400  8.56100e-19
      1.30600  8.22200e-19
      1.31800  7.85100e-19
      1.33000  7.49900e-19
      1.34300  7.19300e-19
      1.35500  6.94000e-19
      1.36800  6.74000e-19
      1.38000  6.58700e-19
      1.39300  6.47400e-19
      1.40600  6.39800e-19
      1.41900  6.35100e-19
      1.43200  6.32900e-19
      1.44500  6.32900e-19
      1.45900  6.34700e-19
      1.47200  6.38100e-19
      1.48600  6.42900e-19
      1.50000  6.48900e-19
      1.51400  6.56000e-19
      1.52800  6.64000e-19
      1.54200  6.72800e-19
      1.55600  6.82400e-19
      1.57000  6.92700e-19
      1.58500  7.03500e-19
      1.60000  7.14800e-19
      1.61400  7.26600e-19
      1.62900  7.38700e-19
      1.64400  7.51200e-19
      1.66000  7.63900e-19
      1.67500  7.76600e-19
      1.69000  7.89400e-19
      1.70600  8.02000e-19
      1.72200  8.14400e-19
      1.73800  8.26200e-19
      1.75400  8.37200e-19
      1.77000  8.46900e-19
      1.78600  8.54700e-19
      1.80300  8.60000e-19
      1.82000  8.61700e-19
      1.83700  8.59200e-19
      1.85400  8.52500e-19
      1.87100  8.43700e-19
      1.88800  8.38100e-19
      1.90500  8.43100e-19
      1.92300  8.63400e-19
      1.94100  8.97400e-19
      1.95900  9.39000e-19
      1.97700  9.82400e-19
      1.99500  1.02400e-18
      2.01400  1.06400e-18
      2.03200  1.10000e-18
      2.05100  1.13500e-18
      2.07000  1.16800e-18
      2.08900  1.19900e-18
      2.10900  1.22900e-18
      2.12800  1.25900e-18
      2.14800  1.28800e-18
      2.16800  1.31700e-18
      2.18800  1.34600e-18
      2.20800  1.37500e-18
      2.22800  1.40400e-18
      2.24900  1.43300e-18
      2.27000  1.46200e-18
      2.29100  1.49200e-18
      2.31200  1.52200e-18
      2.33300  1.55200e-18
      2.35500  1.58300e-18
      2.37700  1.61400e-18
      2.39900  1.64600e-18
      2.42100  1.67900e-18
      2.44300  1.71200e-18
      2.46600  1.74600e-18
      2.48900  1.78000e-18
      2.51200  1.81500e-18
      2.53500  1.85100e-18
      2.55900  1.88700e-18
      2.58200  1.92500e-18
      2.60600  1.96300e-18
      2.63000  2.00300e-18
      2.65500  2.04400e-18
      2.67900  2.08600e-18
      2.70400  2.13000e-18
      2.72900  2.17600e-18
      2.75400  2.22500e-18
      2.78000  2.27600e-18
      2.80500  2.33100e-18
      2.83100  2.39000e-18
      2.85800  2.45500e-18
      2.88400  2.52600e-18
      2.91100  2.60700e-18
      2.93800  2.69900e-18
      2.96500  2.80700e-18
      2.99200  2.93700e-18
      3.02000  3.09800e-18
      3.04800  3.30700e-18
      3.07600  3.59000e-18
      3.10500  3.99500e-18
      3.13300  4.61500e-18
      3.16200  5.65200e-18
      3.19200  7.61200e-18
      3.22100  1.20400e-17
      3.25100  2.54500e-17
      3.28100  8.99000e-17
      3.31100  1.32900e-16
      3.34200  3.54500e-17
      3.37300  1.57100e-17
      3.40400  9.73600e-18
      3.43600  7.24200e-18
      3.46700  5.98800e-18
      3.49900  5.28200e-18
      3.53200  4.85600e-18
      3.56500  4.58800e-18
      3.59700  4.41500e-18
      3.63100  4.30500e-18
      3.66400  4.23700e-18
      3.69800  4.19900e-18
      3.73300  4.18300e-18
      3.76700  4.18400e-18
      3.80200  4.19800e-18
      3.83700  4.22300e-18
      3.87300  4.25700e-18
      3.90800  4.29900e-18
      3.94500  4.34700e-18
      3.98100  4.40200e-18
      4.01800  4.46300e-18
      4.05500  4.52900e-18
      4.09300  4.60000e-18
      4.13000  4.67700e-18
      4.16900  4.75900e-18
      4.20700  4.84600e-18
      4.24600  4.93800e-18
      4.28500  5.03700e-18
      4.32500  5.14200e-18
      4.36500  5.25400e-18
      4.40600  5.37300e-18
      4.44600  5.50100e-18
      4.48700  5.63701e-18
      4.52900  5.78401e-18
      4.57100  5.94301e-18
      4.61300  6.11501e-18
      4.65600  6.30201e-18
      4.69900  6.50801e-18
      4.74200  6.73501e-18
      4.78600  6.99002e-18
      4.83100  7.27902e-18
      4.87500  7.61303e-18
      4.92000  8.00903e-18
      4.96600  8.49204e-18
      5.01200  9.11205e-18
      5.05800  9.95706e-18
      5.10500  1.12101e-17
      5.15200  1.32701e-17
      5.20000  1.68002e-17
      5.24800  2.13703e-17
      5.29700  2.20603e-17
      5.34600  1.91703e-17
      5.39500  1.74503e-17
      5.44500  1.74203e-17
      5.49500  1.87504e-17
      5.54600  2.16806e-17
      5.59800  2.71108e-17
      5.64900  3.59412e-17
      5.70200  4.30117e-17
      5.75400  4.03018e-17
      5.80800  3.62317e-17
      5.86100  3.62419e-17
      5.91600  4.04524e-17
      5.97000  4.96434e-17
      6.02600  6.71652e-17
      6.08100  1.01709e-16
      6.13800  1.72317e-16
      6.19400  2.79031e-16
      6.25200  2.77934e-16
      6.31000  1.80225e-16
      6.36800  1.19318e-16
      6.42700  9.22750e-17
      6.48600  8.23046e-17
      6.54600  8.13860e-17
      6.60700  8.51785e-17
      6.66800  8.97215e-17
      6.73000  9.17742e-17
      6.79200  9.12965e-17
      6.85500  9.08390e-17
      6.91800  9.26925e-17
      6.98200  9.78879e-17
      7.04700  1.06846e-16
      7.11200  1.19756e-16
      7.17800  1.37171e-16
      7.24400  1.59791e-16
      7.31100  1.89519e-16
      7.37900  2.30259e-16
      7.44700  2.89219e-16
      7.51600  3.69906e-16
      7.58600  4.43201e-16
      7.65600  4.58851e-16
      7.72700  4.48479e-16
      7.79800  4.49320e-16
      7.87000  4.29538e-16
      7.94300  3.67395e-16
      8.01700  2.94825e-16
      8.09100  2.38967e-16
      8.16600  2.04131e-16
      8.24100  1.86319e-16
      8.31800  1.80025e-16
      8.39500  1.82448e-16
      8.47200  1.99304e-16
      8.55100  2.31199e-16
      8.63000  2.38350e-16
      8.71000  1.95582e-16
      8.79000  1.49089e-16
      8.87200  1.18526e-16
      8.95400  1.00029e-16
      9.03600  8.84470e-17
      9.12000  8.08850e-17
      9.20400  7.57593e-17
      9.29000  7.21880e-17
      9.37600  6.96600e-17
      9.46200  6.78746e-17
      9.55000  6.66516e-17
      9.63800  6.58908e-17
      9.72700  6.55421e-17
      9.81700  6.55857e-17
      9.90800  6.60318e-17
      10.0000  6.68806e-17
      10.0900  6.81725e-17
      10.1900  6.99583e-17
      10.2800  7.23486e-17
      10.3800  7.54949e-17
      10.4700  7.97797e-17
      10.5700  8.59978e-17
      10.6700  9.52069e-17
      10.7600  1.05922e-16
      10.8600  1.23767e-16
      10.9600  1.57325e-16
      11.0700  2.29866e-16
      11.1700  4.48282e-16
      11.2700  6.38998e-16
      11.3800  4.83793e-16
      11.4800  3.39942e-16
      11.5900  2.53965e-16
      11.6900  2.25842e-16
      11.8000  2.33349e-16
      11.9100  2.58861e-16
      12.0200  2.70061e-16
      12.1300  2.54885e-16
      12.2500  2.44662e-16
      12.3600  2.61188e-16
      12.4700  3.07974e-16
      12.5900  3.53634e-16
      12.7100  3.34363e-16
      12.8200  2.72157e-16
      12.9400  2.22876e-16
      13.0600  1.96134e-16
      13.1800  1.87406e-16
      13.3000  1.93283e-16
      13.4300  2.04917e-16
      13.5500  1.99986e-16
      13.6800  1.79861e-16
      13.8000  1.64010e-16
      13.9300  1.57291e-16
      14.0600  1.60266e-16
      14.1900  1.66676e-16
      14.3200  1.56316e-16
      14.4500  1.47179e-16
      14.5900  1.43739e-16
      14.7200  1.42804e-16
      14.8600  1.43130e-16
      15.0000  1.44203e-16
      15.1400  1.45716e-16
      15.2800  1.47673e-16
      15.4200  1.50178e-16
      15.5600  1.53347e-16
      15.7000  1.57618e-16
      15.8500  1.64260e-16
      16.0000  1.70010e-16
      16.1400  1.79020e-16
      16.2900  2.04120e-16
      16.4400  2.65400e-16
      16.6000  2.30130e-16
      16.7500  2.26970e-16
      16.9000  2.37440e-16
      17.0600  2.43540e-16
      17.2200  2.42030e-16
      17.3800  2.45510e-16
      17.5400  2.15830e-16
      17.7000  2.03260e-16
      17.8600  2.01010e-16
      18.0300  1.88550e-16
      18.2000  1.81180e-16
      18.3700  1.77630e-16
      18.5400  1.76340e-16
      18.7100  1.78610e-16
      18.8800  1.86700e-16
      19.0500  1.80420e-16
      19.2300  1.72700e-16
      19.4100  1.69600e-16
      19.5900  1.68030e-16
      19.7700  1.67160e-16
      19.9500  1.66440e-16
      20.1400  1.65860e-16
      20.3200  1.65420e-16
      20.5100  1.65130e-16
      20.7000  1.64980e-16
      20.8900  1.64870e-16
      21.0900  1.64880e-16
      21.2800  1.64830e-16
      21.4800  1.64920e-16
      21.6800  1.65060e-16
      21.8800  1.65240e-16
      22.0800  1.65550e-16
      22.2800  1.65800e-16
      22.4900  1.66190e-16
      22.7000  1.66530e-16
      22.9100  1.67130e-16
      23.1200  1.67790e-16
      23.3300  1.68410e-16
      23.5500  1.69170e-16
      23.7700  1.70000e-16
      23.9900  1.70890e-16
      24.2100  1.71960e-16
      24.4300  1.72990e-16
      24.6600  1.74190e-16
      24.8900  1.75460e-16
      25.1200  1.76810e-16
      25.3500  1.78250e-16
      25.5900  1.79770e-16
      25.8200  1.81380e-16
      26.0600  1.83180e-16
      26.3000  1.85090e-16
      26.5500  1.87090e-16
      26.7900  1.89300e-16
      27.0400  1.91410e-16
      27.2900  1.93740e-16
      27.5400  1.96370e-16
      27.8000  1.98930e-16
      28.0500  2.01600e-16
      28.3100  2.04500e-16
      28.5800  2.07400e-16
      28.8400  2.10500e-16
      29.1100  2.13900e-16
      29.3800  2.17200e-16
      29.6500  2.20650e-16
      29.9200  2.24330e-16
      30.2000  2.27970e-16
      30.4800  2.31800e-16
      30.7600  2.35780e-16
      31.0500  2.39800e-16
      31.3300  2.44000e-16
      31.6200  2.48150e-16
      31.9200  2.52530e-16
      32.2100  2.56840e-16
      32.5100  2.61190e-16
      32.8100  2.65790e-16
      33.1100  2.70220e-16
      33.4200  2.74760e-16
      33.7300  2.79290e-16
      34.0400  2.84030e-16
      34.3600  2.88630e-16
      34.6700  2.93220e-16
      34.9900  2.97980e-16
      35.3200  3.02670e-16
      35.6500  3.07270e-16
      35.9700  3.11760e-16
      36.3100  3.16640e-16
      36.6400  3.21130e-16
      36.9800  3.25680e-16
      37.3300  3.30050e-16
      37.6700  3.34620e-16
      38.0200  3.39090e-16
      38.3700  3.43510e-16
      38.7300  3.47920e-16
      39.0800  3.52150e-16
      39.4500  3.56380e-16
      39.8100  3.60600e-16
      40.1800  3.64680e-16
      40.5500  3.68940e-16
      40.9300  3.73100e-16
      41.3000  3.77300e-16
      41.6900  3.81360e-16
      42.0700  3.85430e-16
      42.4600  3.89670e-16
      42.8500  3.93800e-16
      43.2500  3.98050e-16
      43.6500  4.02110e-16
      44.0600  4.06120e-16
      44.4600  4.10460e-16
      44.8700  4.14690e-16
      45.2900  4.18720e-16
      45.7100  4.23000e-16
      46.1300  4.27170e-16
      46.5600  4.31380e-16
      46.9900  4.35840e-16
      47.4200  4.40220e-16
      47.8600  4.44450e-16
      48.3100  4.48910e-16
      48.7500  4.53390e-16
      49.2000  4.58030e-16
      49.6600  4.62580e-16
      50.1200  4.67290e-16
      50.5800  4.72350e-16
      51.0500  4.77110e-16
      51.5200  4.82540e-16
      52.0000  4.87500e-16
      52.4800  4.92820e-16
      52.9700  4.97960e-16
      53.4600  5.03550e-16
      53.9500  5.08830e-16
      54.4500  5.14400e-16
      54.9500  5.19910e-16
      55.4600  5.25610e-16
      55.9800  5.31530e-16
      56.4900  5.37410e-16
      57.0200  5.43470e-16
      57.5400  5.49600e-16
      58.0800  5.55870e-16
      58.6100  5.62500e-16
      59.1600  5.69290e-16
      59.7000  5.75810e-16
      60.2600  5.82860e-16
      60.8100  5.89870e-16
      61.3800  5.96760e-16
      61.9400  6.03790e-16
      62.5200  6.10850e-16
      63.1000  6.18020e-16
      63.6800  6.25940e-16
      64.2700  6.33560e-16
      64.8600  6.41130e-16
      65.4600  6.48820e-16
      66.0700  6.57400e-16
      66.6800  6.65450e-16
      67.3000  6.73500e-16
      67.9200  6.81710e-16
      68.5500  6.90020e-16
      69.1800  6.98350e-16
      69.8200  7.06770e-16
      70.4700  7.15580e-16
      71.1200  7.24130e-16
      71.7800  7.33150e-16
      72.4400  7.42620e-16
      73.1100  7.52660e-16
      73.7900  7.61670e-16
      74.4700  7.72320e-16
      75.1600  7.81440e-16
      75.8600  7.90510e-16
      76.5600  7.99950e-16
      77.2700  8.09270e-16
      77.9800  8.18600e-16
      78.7000  8.28050e-16
      79.4300  8.37320e-16
      80.1700  8.46710e-16
      80.9100  8.56100e-16
      81.6600  8.65610e-16
      82.4100  8.75140e-16
      83.1800  8.85240e-16
      83.9500  8.94660e-16
      84.7200  9.04190e-16
      85.5100  9.15970e-16
      86.3000  9.25180e-16
